Time,cpu,diskio,diskioRead,diskioWritten,mem,networkReceived,networkTransmitted,replica,requests,responsetime,totalcpu,totalcpuUtilization,totalmemory,totalmemoryUtilization
2020-10-24 07:50:50.009,0.006280657235330965,8.888888888883962e-05,0.0,2184.5333333333333,0.0072956085205078125,1203.711111111111,2199.3777777777777,1.0,1.0,2.98689436,12.0,4.747222222222225,50455326720.0,9.96756018231567
2020-10-24 07:51:05.009,0.006280657235330965,8.888888888883962e-05,0.0,1365.3333333333333,0.0072956085205078125,1772.888888888889,2584.4,1.0,1.0,2.98689436,12.0,5.069444444444516,50455326720.0,10.060617647309527
2020-10-24 07:51:20.009,0.12461723275964244,0.0,0.0,819.2,0.01049041748046875,6778.466666666666,5008.822222222222,1.0,2.0,2.838848744,12.0,5.069444444444516,50455326720.0,10.060617647309527
2020-10-24 07:51:35.009,0.16249647301554243,0.0,0.0,3458.8444444444444,0.01049041748046875,8012.2,5454.0,1.0,3.0,2.851774426,12.0,5.37500000000003,50455326720.0,10.064039414865567
2020-10-24 07:52:05.009,0.36245185972723504,8.888888888883962e-05,0.0,9375.288888888888,0.01049041748046875,12508.8,5343.177777777777,1.0,3.0,2.872080149,12.0,5.37500000000003,50455326720.0,10.064039414865567
2020-10-24 07:52:35.009,0.5973776784528001,0.00017777777777783712,0.0,13471.288888888888,0.012254714965820312,8356.888888888889,2960.755555555555,1.0,4.0,2.8729626109999997,12.0,5.897222222222265,50455326720.0,10.074463019947322
2020-10-24 07:52:50.009,0.5973776784528001,0.0002666666666666767,0.0,15928.888888888887,0.012254714965820312,12376.666666666666,2810.266666666667,1.0,5.0,2.855347809,12.0,5.897222222222265,50455326720.0,10.074463019947322
2020-10-24 07:53:05.009,0.6041261998478484,0.0002666666666666767,0.0,16475.022222222222,0.06238222122192383,13500.133333333333,3183.9333333333334,1.0,6.0,2.8646794410000003,12.0,6.177777777777788,50455326720.0,9.983426955004365
2020-10-24 07:53:20.009,0.8576704050310509,0.0002666666666666767,0.0,18022.4,0.06238222122192383,18328.24444444444,3135.5777777777776,1.0,8.0,2.826662697,12.0,6.177777777777788,50455326720.0,9.983426955004365
2020-10-24 07:53:35.009,0.9498563309508375,0.00017777777777783712,0.0,15200.71111111111,0.015091896057128906,17218.688888888886,3414.9333333333334,1.0,8.0,2.868162275,12.0,6.741666666666762,50455326720.0,10.078944195963773
2020-10-24 07:53:50.009,1.153508021594844,0.0004444444444445139,0.0,18022.4,0.01767873764038086,19034.977777777774,3204.5777777777776,1.0,9.0,2.855761882,12.0,6.741666666666762,50455326720.0,10.078944195963773
2020-10-24 07:54:05.009,1.0918073658884602,0.0005333333333331956,0.0,21390.222222222223,0.01767873764038086,22192.333333333332,3631.4,1.0,11.0,2.883158243,12.0,7.238888888888917,50455326720.0,9.996785243292544
2020-10-24 07:54:20.009,1.108776655244203,0.0006222222222221931,0.0,27761.777777777774,0.0677347183227539,27140.022222222222,3692.0666666666666,1.0,11.0,2.879409752,12.0,7.238888888888917,50455326720.0,9.996785243292544
2020-10-24 07:54:35.009,1.108776655244203,0.0003555555555555164,0.0,24393.955555555553,0.0677347183227539,26646.022222222222,3979.6,1.0,12.0,2.9006266139999997,12.0,8.036111111111138,50455326720.0,10.071516159632148
