Time,replica
2020-07-28 12:34:42.360,1.0
2020-07-28 12:34:57.360,1.0
2020-07-28 12:35:12.360,1.0
2020-07-28 12:35:27.360,1.0
2020-07-28 12:35:42.360,1.0
2020-07-28 12:35:57.360,1.0
2020-07-28 12:36:12.360,1.0
2020-07-28 12:36:27.360,1.0
2020-07-28 12:36:42.360,1.0
2020-07-28 12:36:57.360,1.0
2020-07-28 12:37:12.360,1.0
2020-07-28 12:37:27.360,1.0
2020-07-28 12:37:42.360,1.0
