Time,replica
2020-07-28 13:33:24.355,1.0
2020-07-28 13:33:39.355,1.0
2020-07-28 13:33:54.355,1.0
2020-07-28 13:34:09.355,1.0
2020-07-28 13:34:24.355,1.0
2020-07-28 13:34:39.355,1.0
2020-07-28 13:34:54.355,1.0
2020-07-28 13:35:09.355,1.0
2020-07-28 13:35:24.355,1.0
2020-07-28 13:35:39.355,1.0
2020-07-28 13:35:54.355,1.0
2020-07-28 13:36:09.355,1.0
2020-07-28 13:36:24.355,1.0
