Time,cpu,mem,replica,requests,responsetime,totalcpu,totalmemory
2020-07-22 23:52:47.130,1.6441037332727273,617226240.0,1.0,105.0,1.841732,2.0,8362713088.0
2020-07-22 23:52:52.130,1.6517984000072734,477339648.0,1.0,104.0,1.841732,2.0,8362713088.0
2020-07-22 23:52:57.130,1.6430060629443102,334700544.0,1.0,104.0,1.841732,2.0,8362713088.0
2020-07-22 23:53:02.130,1.6470053655388064,372383744.0,1.0,104.0,1.841732,2.0,8362713088.0
2020-07-22 23:53:07.130,1.6699294519900378,422359040.0,1.0,104.0,1.841732,2.0,8362713088.0
2020-07-22 23:53:12.130,1.6511639450767213,431366144.0,1.0,104.0,1.841732,2.0,8362713088.0
2020-07-22 23:53:17.130,1.6714444866727243,454385664.0,1.0,105.0,1.841732,2.0,8362713088.0
2020-07-22 23:53:22.130,1.6461744662460676,426561536.0,1.0,103.0,1.841732,2.0,8362713088.0
2020-07-22 23:53:27.130,1.6610403712296145,510603264.0,1.0,103.0,1.841732,2.0,8362713088.0
2020-07-22 23:53:32.130,1.6687369179636342,528121856.0,1.0,103.0,1.841732,2.0,8362713088.0
2020-07-22 23:53:37.130,1.6552660021090906,523640832.0,1.0,103.0,1.841732,2.0,8362713088.0
2020-07-22 23:53:42.130,1.6481941663606126,539967488.0,1.0,103.0,1.841732,2.0,8362713088.0
2020-07-22 23:53:47.130,1.643480285636365,540151808.0,1.0,103.0,1.841732,2.0,8362713088.0
2020-07-22 23:53:52.130,1.660721687776143,633778176.0,1.0,103.0,1.841732,2.0,8362713088.0
2020-07-22 23:53:57.130,1.6545782776777769,431333376.0,1.0,104.0,1.841732,2.0,8362713088.0
2020-07-22 23:54:02.130,1.6553118706545467,368791552.0,1.0,104.0,1.841732,2.0,8362713088.0
2020-07-22 23:54:07.130,1.6729412964451333,431337472.0,1.0,104.0,1.841732,2.0,8362713088.0
2020-07-22 23:54:12.130,1.6558428954727278,457048064.0,1.0,105.0,1.841732,2.0,8362713088.0
2020-07-22 23:54:17.130,1.656909882870598,486334464.0,1.0,105.0,1.841732,2.0,8362713088.0
2020-07-22 23:54:22.130,1.6588071269295792,443154432.0,1.0,108.0,1.841732,2.0,8362713088.0
2020-07-22 23:54:27.130,1.6398888565818175,607289344.0,1.0,108.0,1.841732,2.0,8362713088.0
2020-07-22 23:54:32.130,1.673458108727271,486526976.0,1.0,107.0,5.047769000000001,2.0,8362713088.0
2020-07-22 23:54:37.130,1.6775712752959147,500412416.0,1.0,108.0,5.047769000000001,2.0,8362713088.0
2020-07-22 23:54:42.130,1.6534490603807184,573263872.0,1.0,110.0,5.047769000000001,2.0,8362713088.0
2020-07-22 23:54:47.130,1.6621958820909088,498282496.0,1.0,138.0,5.047769000000001,2.0,8362713088.0
2020-07-22 23:54:52.130,1.6624145318727268,437800960.0,1.0,168.0,5.047769000000001,2.0,8362713088.0
2020-07-22 23:54:57.130,1.6632949722363646,558825472.0,1.0,187.0,5.047769000000001,2.0,8362713088.0
2020-07-22 23:55:02.130,1.651674223018181,515280896.0,1.0,201.0,5.047769000000001,2.0,8362713088.0
2020-07-22 23:55:07.130,1.6556194558545483,551067648.0,1.0,226.0,5.047769000000001,2.0,8362713088.0
2020-07-22 23:55:12.130,1.6642890331818172,501071872.0,1.0,252.0,5.047769000000001,2.0,8362713088.0
2020-07-22 23:55:17.130,1.6546836594727268,574013440.0,1.0,262.0,5.047769000000001,2.0,8362713088.0
2020-07-22 23:55:22.130,1.6675953874909095,646709248.0,1.0,254.0,5.047769000000001,2.0,8362713088.0
2020-07-22 23:55:27.130,1.6497943713205225,555155456.0,1.0,252.0,5.047769000000001,2.0,8362713088.0
2020-07-22 23:55:32.130,1.6463276976782237,453828608.0,1.0,239.0,5.047769000000001,2.0,8362713088.0
2020-07-22 23:55:37.130,1.6618063955708309,423407616.0,1.0,230.0,5.047769000000001,2.0,8362713088.0
