Time,cpu,diskio,diskioRead,diskioWritten,mem,networkReceived,networkTransmitted,replica,requests,responsetime,totalcpuUtilization,totalmemoryUtilization
2020-08-16 09:55:24.239,0.008917266526128164,8.888691362425031e-05,0.0,26213.81747072287,0.12249946594238281,15103.442145730094,40761.64974111687,1.0,28.0,0.493086,5.674766815881452,12.073092165692472
2020-08-16 09:55:39.239,2.503754583474502,8.888691362425031e-05,0.0,22026.888291371302,0.12249946594238281,14769.538454701007,49242.6612741939,1.0,56.0,0.5117010000000001,5.674766815881452,12.073092165692472
2020-08-16 09:55:54.239,3.9772569723702125,8.888888888899752e-05,0.0,36955.022222222215,0.12249946594238281,16734.31111111111,40847.53333333333,1.0,84.0,0.543293,12.970370370370413,11.930252142273819
2020-08-16 09:56:09.239,3.6111898622222216,0.0,0.0,15474.121647147716,0.37560462951660156,17321.87381941821,50054.067868174854,1.0,113.0,0.496605,12.970370370370413,11.930252142273819
2020-08-16 09:56:24.239,10.48836258197336,0.0,0.0,16475.388341963157,0.37560462951660156,18756.43903197849,44158.647969954895,1.0,141.0,0.525507,16.43264484066725,12.124569430961525
2020-08-16 09:56:54.239,18.06398615577758,8.888888888883962e-05,0.0,15018.666666666666,0.39157867431640625,18747.955555555553,55592.84444444444,1.0,172.0,0.5096689999999999,16.43264484066725,12.124569430961525
2020-08-16 09:57:09.239,18.06398615577758,8.888888888883962e-05,0.0,18295.466666666667,0.39157867431640625,19392.977777777774,47400.22222222222,1.0,202.0,0.5217269999999999,23.948148148148118,12.089287994156443
2020-08-16 09:57:24.239,21.95314081010811,8.888888888883962e-05,0.0,25395.2,0.6443023681640625,18830.644444444442,56130.86666666667,1.0,231.0,0.514656,23.948148148148118,12.089287994156443
2020-08-16 09:57:39.239,21.95314081010811,0.0,0.0,13471.288888888888,0.6443023681640625,19581.088888888888,45492.26666666667,1.0,255.0,0.549299,27.64444444444449,12.123981679122105
2020-08-16 09:57:54.239,27.29869926825559,0.0003555555555555164,0.0,24484.977777777774,0.5685806274414062,20723.2,56951.044444444444,1.0,276.0,0.5775589999999999,27.64444444444449,12.123981679122105
2020-08-16 09:58:09.239,28.82712029072313,0.0003555555555555164,0.0,19569.777777777774,0.6727218627929688,24994.333333333332,49717.911111111105,5.0,288.0,0.59782,34.04814814814813,12.053320846872033
2020-08-16 09:58:24.239,21.89125376635327,0.000444444444444356,0.0,20935.11111111111,0.7359981536865234,29192.733333333334,62159.37777777777,5.0,305.0,0.669639,34.04814814814813,12.053320846872033
2020-08-16 09:58:39.239,28.16903258079535,8.888888888883962e-05,0.0,20571.022222222222,0.7214546203613281,28717.42222222222,48970.688888888886,5.0,300.0,1.020407,36.740740740740755,12.260568676026939
2020-08-16 09:58:54.239,29.967873242993576,0.00017777777777783712,0.0,28854.04444444444,0.9969234466552734,30490.733333333334,56483.35555555555,9.0,288.0,0.9303859999999999,36.740740740740755,12.260568676026939
2020-08-16 09:59:09.239,25.099878390683976,8.888888888899752e-05,0.0,46603.37777777777,1.1716842651367188,28391.666666666668,55451.333333333336,9.0,295.0,0.834534,36.714814814814886,12.349580426818855
2020-08-16 09:59:24.239,28.768745196146163,0.00017777777777783712,0.0,38502.4,1.0190010070800781,29178.088888888888,69674.11111111111,13.0,293.0,0.5754640000000001,36.714814814814886,12.349580426818855
