Time,cpu,diskio,diskioRead,diskioWritten,mem,networkReceived,networkTransmitted,replica,requests,responsetime,totalcpuUtilization,totalmemoryUtilization
2020-08-16 13:12:31.697,9.916305172880636,8.888888888883962e-05,0.0,30128.355555555554,2.1948814392089844,29373.466666666667,75451.6,20.0,628.0,0.8479362109999999,68.16897327124003,13.65597317500605
2020-08-16 13:12:46.697,12.641823433655421,8.888888888891856e-05,0.0,28854.04444444444,3.2233238220214844,26924.555555555555,67674.73333333334,20.0,624.0,1.279639511,68.16897327124003,13.65597317500605
2020-08-16 13:13:01.697,12.63759275115602,8.888888888891856e-05,0.0,30856.533333333333,3.4566879272460938,30076.177777777775,77178.86666666667,20.0,624.0,0.613641931,68.30370370370368,13.621165204960494
2020-08-16 13:13:16.697,12.63759275115602,8.888888888891856e-05,0.0,20753.066666666666,3.3831119537353516,27361.777777777774,72171.42222222222,20.0,626.0,0.901854973,68.30370370370368,13.621165204960494
2020-08-16 13:13:31.697,12.656247429108038,8.888888888891856e-05,0.0,26487.466666666667,3.1468868255615234,30312.088888888888,79445.02222222222,20.0,627.0,1.004756439,68.64074074074077,13.723597289419128
2020-08-16 13:13:46.697,12.656247429108038,8.888888888891856e-05,0.0,23756.8,2.4994850158691406,26982.91111111111,70414.95555555556,20.0,628.0,1.16451207,68.64074074074077,13.723597289419128
2020-08-16 13:14:16.697,22.515301672085464,0.00017778172848283562,0.0,44419.83155181226,3.0466079711914062,30031.0006889042,76806.72903842309,20.0,627.0,1.15513452,68.54444444444451,13.532692226688045
2020-08-16 13:14:31.697,24.656610629415535,8.888888888883962e-05,0.0,24758.04444444444,4.060554504394531,26426.844444444443,67989.93333333333,20.0,624.0,0.699746825,68.54444444444451,13.532692226688045
2020-08-16 13:14:46.697,24.656610629415535,8.888888888883962e-05,0.0,40049.777777777774,4.004812240600586,29865.24444444444,79607.66666666667,20.0,619.0,1.509023633,68.57777777777781,13.62785904535387
2020-08-16 13:15:01.697,27.227528145281294,0.0,0.0,17930.979311570853,4.6985626220703125,26536.72140619097,70647.34117019622,20.0,615.0,1.483000742,68.57777777777781,13.62785904535387
2020-08-16 13:15:16.697,29.731000744910148,8.888888888891856e-05,0.0,34224.35555555556,4.429388046264648,29756.755555555555,80166.57777777777,20.0,612.0,1.364908502,68.62592609053137,14.05146485717467
2020-08-16 13:15:31.697,29.210309571797072,8.888888888891856e-05,0.0,22027.377777777776,4.441642761230469,26133.755555555555,67823.97777777778,20.0,614.0,1.1950597250000001,68.62592609053137,14.05146485717467
2020-08-16 13:15:46.697,29.210309571797072,8.888888888891856e-05,0.0,35225.6,4.59446907043457,30909.333333333332,77741.13333333333,20.0,611.0,0.959585012,68.75185185185182,13.718601398784072
2020-08-16 13:16:01.697,34.1891725319842,0.0,0.0,24029.866666666665,3.376626968383789,28953.955555555553,70165.9111111111,20.0,616.0,2.195892319,68.75185185185182,13.718601398784072
2020-08-16 13:16:16.697,36.22995882859225,0.0,0.0,25304.177777777775,3.0488967895507812,32742.44444444444,82296.93333333333,20.0,609.0,1.1848402169999999,68.67407407407403,13.937636917607312
2020-08-16 13:16:31.697,42.199534574208805,0.0002666666666666767,0.0,26578.48888888889,4.206418991088867,28171.28888888889,72554.22222222222,20.0,603.0,1.21633298,68.67407407407403,13.937636917607312
2020-08-16 13:16:46.697,35.654851835425426,0.0006222222222221931,0.0,30219.377777777776,4.571390151977539,30796.2,79832.64444444444,20.0,606.0,1.261100705,68.637037037037,13.8614577486427
2020-08-16 13:17:01.697,41.45723524412408,0.0007111111111111117,0.0,45056.0,4.917669296264648,27255.8,68426.13333333333,20.0,603.0,1.720636474,68.637037037037,13.8614577486427
2020-08-16 13:17:16.697,49.478577419035815,0.0004444444444444349,0.0,29673.24444444444,4.756784439086914,30040.155555555553,74783.2,20.0,606.0,1.62187135,68.65925925925926,13.75711547070596
2020-08-16 13:17:31.697,18.33774305958785,0.0001777777777777582,0.0,35953.777777777774,4.8160552978515625,26030.555555555555,67918.82222222221,20.0,609.0,1.9953347060000002,68.65925925925926,13.75711547070596
2020-08-16 13:17:46.697,49.29307547596299,8.888888888883962e-05,0.0,17658.31111111111,4.661893844604492,29428.4,74865.02222222222,20.0,606.0,1.39228402,68.69259259259252,13.947334822957716
2020-08-16 13:18:01.697,38.96222034131949,0.0001777777777777582,0.0,31493.688888888886,4.187345504760742,27154.466666666667,73415.42222222222,20.0,603.0,1.158785454,68.69259259259252,13.947334822957716
2020-08-16 13:18:16.697,56.06874311114408,8.888888888891856e-05,0.0,17840.355555555554,4.147195816040039,30563.155555555553,77535.4,20.0,605.0,1.5750916529999999,68.68148148148143,14.149407170637748
