Time,cpu,diskio,diskioRead,diskioWritten,mem,networkReceived,networkTransmitted,replica,totalcpuUtilization,totalmemoryUtilization
2020-08-16 10:49:22.091,0.007745758286429566,0.007377777777777794,0.0,60893.86666666667,0.08158683776855469,3178.266666666667,14453.0,1.0,5.270370370370384,11.65518428142603
2020-08-16 10:49:37.091,0.007615024368132595,0.00702222222222212,0.0,53430.044444444444,0.08158683776855469,3159.511111111111,15495.977777777776,1.0,5.270370370370384,11.65518428142603
2020-08-16 10:49:52.091,0.007615024368132595,0.007200000000000114,0.0,53612.08888888888,0.08158683776855469,3018.822222222222,14259.822222222221,1.0,5.22222222222228,11.654384285866819
2020-08-16 10:50:07.091,0.007654374465577766,0.006311111111111087,0.0,49789.15555555555,0.08158683776855469,2948.755555555555,14453.511111111111,1.0,5.22222222222228,11.654384285866819
2020-08-16 10:50:22.091,0.00769705513553397,0.006666666666666762,0.0,53065.95555555555,0.08158683776855469,3039.644444444444,14709.533333333333,1.0,5.337037037036988,11.653796534027402
2020-08-16 10:50:37.091,0.007295953397682896,0.00702222222222212,0.0,52155.73333333333,0.08158683776855469,3120.0444444444443,16075.888888888887,1.0,5.337037037036988,11.653796534027402
2020-08-16 10:50:52.091,0.007295953397682896,0.007377777777777794,0.0,53612.08888888888,0.08158683776855469,3139.422222222222,14973.155555555555,1.0,5.233333333333382,11.655249587185963
2020-08-16 10:51:07.091,0.007491255463756631,0.006666666666666603,0.0,50972.444444444445,0.08158683776855469,3065.4888888888886,14795.977777777776,1.0,5.233333333333382,11.655249587185963
2020-08-16 10:51:22.091,0.007491255463756631,0.006488888888888923,0.0,52792.88888888888,0.08158683776855469,3033.422222222222,13492.866666666667,1.0,5.277777777777612,11.654808773306398
2020-08-16 10:51:37.091,0.008395777082400012,0.006133333333333407,0.0,50972.444444444445,0.08206367492675781,3100.8444444444444,14709.62222222222,1.0,5.277777777777612,11.654808773306398
2020-08-16 10:51:52.091,0.008395777082400012,0.006577777777777764,0.0,51791.64444444444,0.2438068389892578,3613.8,14446.977777777776,1.0,6.500000000000076,11.656784272544447
2020-08-16 10:52:22.091,0.007753005990287488,0.00684444444444444,0.0,52155.73333333333,0.2438068389892578,4525.733333333334,16847.222222222223,1.0,6.500000000000076,11.656784272544447
2020-08-16 10:52:37.091,0.0052078425988681875,0.0071111111111111175,0.0,55796.62222222222,0.4841327667236328,5992.666666666667,17340.133333333335,1.0,17.922222222222352,11.733992007228041
2020-08-16 10:52:52.091,0.0056465887930128664,0.007288888888888954,0.0,55432.53333333333,0.4841327667236328,7289.222222222222,20122.377777777776,1.0,17.922222222222352,11.733992007228041
2020-08-16 10:53:07.091,0.003645009440163046,0.013155555555555528,0.0,87927.46666666666,1.0357856750488281,10073.111111111111,32157.088888888888,5.0,33.52962962962962,12.091736960154016
2020-08-16 10:53:22.091,0.008143634254161553,0.017066666666666522,0.0,117509.68888888888,1.0357856750488281,10886.333333333334,41847.6,1.0,33.52962962962962,12.091736960154016
2020-08-16 10:53:37.091,1.298864208843513,0.018399999999999906,0.0,136624.35555555555,1.2372970581054688,11091.066666666668,46807.15555555555,1.0,35.27777777777787,12.234658615772583
2020-08-16 10:53:52.091,1.2549979194444443,0.012355555555555654,0.0,105494.75555555554,1.2372970581054688,10562.977777777776,37637.57777777778,1.0,35.27777777777787,12.234658615772583
2020-08-16 10:54:07.091,11.162312684185792,0.007911111111111148,0.0,76731.73333333334,0.9912014007568359,9935.31111111111,28302.022222222222,1.0,36.23333333333339,11.922921570721075
2020-08-16 10:54:22.091,16.040211597999647,0.012088888888888979,0.0,94116.97777777776,0.9912014007568359,10503.777777777777,34761.13333333333,5.0,36.23333333333339,11.922921570721075
2020-08-16 10:54:37.091,30.405692037072367,0.01475555555555543,0.0,130252.8,0.9912014007568359,9900.466666666667,39802.066666666666,1.0,37.22222222222222,12.249042209398347
2020-08-16 10:54:52.091,30.405692037072367,0.016088888888888972,0.0,142540.8,1.0532855987548828,10136.2,46924.62222222222,1.0,37.22222222222222,12.249042209398347
2020-08-16 10:55:07.091,26.187478893827453,0.010577777777777757,0.0,107133.15555555555,1.0532855987548828,9238.822222222221,33861.97777777778,1.0,38.00740740740737,12.014039432270906
2020-08-16 10:55:22.091,26.187478893827453,0.015022222222222265,0.0,102582.04444444443,0.4862785339355469,9173.111111111111,38132.53333333333,5.0,38.00740740740737,12.014039432270906
2020-08-16 10:55:37.091,31.090222283511476,0.01875555555555558,0.0,125064.53333333334,0.4862785339355469,9778.555555555555,39007.15555555555,1.0,37.76296296296306,12.44522071224421
2020-08-16 10:55:52.091,31.090222283511476,0.01955555555555545,0.0,136624.35555555555,0.9037017822265625,10034.533333333333,46539.71111111111,1.0,37.76296296296306,12.44522071224421
2020-08-16 10:56:22.091,29.695830872402233,0.018577777777777745,0.0,138171.73333333334,0.9819984436035156,10077.933333333332,45377.6,5.0,38.27777777777783,12.59743211221358
2020-08-16 10:56:52.091,31.420334287388062,0.016533333333333327,0.0,129251.55555555555,1.3271808624267578,10255.4,45637.288888888885,1.0,38.27777777777783,12.59743211221358
2020-08-16 10:57:07.091,31.420334287388062,0.016444444444444487,0.0,133620.6222222222,1.3271808624267578,10286.355555555554,44730.48888888888,1.0,38.762962962962995,12.39620873941271
2020-08-16 10:57:22.091,29.783098720656163,0.016711111111111166,0.0,133893.6888888889,1.871347427368164,10282.777777777777,46149.71111111111,5.0,38.762962962962995,12.39620873941271
2020-08-16 10:57:37.091,29.783098720656163,0.01786666666666655,0.0,138080.7111111111,1.596975326538086,10071.755555555554,45856.333333333336,1.0,38.82592592592616,12.413433133595667
2020-08-16 10:57:52.091,30.87428468253966,0.017422222222222197,0.0,136260.26666666666,1.596975326538086,10019.155555555555,45505.88888888888,1.0,38.82592592592616,12.413433133595667
2020-08-16 10:58:07.091,30.87428468253966,0.016444444444444487,0.0,141175.46666666667,1.4281272888183594,9938.02222222222,43918.4,5.0,38.81481481481463,12.75447613841817
2020-08-16 10:58:22.091,31.822681751863385,0.014044444444444555,0.0,118875.02222222222,1.4281272888183594,9541.31111111111,40466.88888888888,5.0,38.81481481481463,12.75447613841817
2020-08-16 10:58:37.091,30.979635163114477,0.01555555555555562,0.0,133984.7111111111,1.3482093811035156,11298.044444444444,42180.2,1.0,38.7370370370371,12.594721923176264
2020-08-16 10:58:52.091,29.88454514817402,0.010844444444444434,0.0,97848.88888888889,2.5568008422851562,10691.733333333334,35274.333333333336,1.0,38.7370370370371,12.594721923176264
2020-08-16 10:59:07.091,30.52225838065585,0.00951111111111105,0.0,90567.1111111111,2.5568008422851562,10436.244444444445,31775.733333333334,1.0,38.62592592592626,12.693023418318983
2020-08-16 10:59:22.091,31.003353835092103,0.013511111111111045,0.0,99032.17777777776,2.9444217681884766,10692.644444444444,38606.022222222215,5.0,38.62592592592626,12.693023418318983
2020-08-16 10:59:52.091,31.592159221615184,0.01706666666666668,0.0,126156.8,2.9444217681884766,11278.533333333333,40959.35555555555,1.0,38.670370370370065,12.751863908020757
2020-08-16 11:00:22.091,32.593812097405674,0.017777777777777715,0.0,136169.24444444443,2.403736114501953,11339.355555555554,47353.444444444445,1.0,38.670370370370065,12.751863908020757
2020-08-16 11:00:37.091,32.593812097405674,0.019466666666666774,0.0,136260.26666666666,2.6611328125,9937.333333333334,45399.53333333333,5.0,38.91111111111093,12.993854401461281
2020-08-16 11:00:52.091,30.12336821446866,0.018399999999999906,0.0,134530.84444444443,2.6611328125,9981.266666666666,46955.22222222222,1.0,38.91111111111093,12.993854401461281
2020-08-16 11:01:07.091,30.391951446231673,0.018488888888888902,0.0,138262.75555555554,2.6611328125,9970.466666666667,45407.73333333333,1.0,38.6518518518519,12.429775900019495
2020-08-16 11:01:22.091,30.72585249663497,0.010666666666666597,0.0,100579.55555555555,2.732515335083008,9134.71111111111,33776.35555555556,1.0,38.6518518518519,12.429775900019495
2020-08-16 11:01:37.091,18.960667526902633,0.014400000000000072,0.0,108862.57777777777,2.809762954711914,9070.777777777777,36799.777777777774,5.0,38.50370370370355,13.211991966085415
2020-08-16 11:01:52.091,31.72146657692845,0.018044444444444547,0.0,125337.6,1.8254280090332031,9718.933333333332,39763.044444444444,1.0,38.50370370370355,13.211991966085415
2020-08-16 11:02:22.091,31.082355476145977,0.020177777777777805,0.0,142358.75555555554,1.74713134765625,9930.133333333333,44743.82222222222,1.0,38.781481481481414,12.849055205244575
2020-08-16 11:02:37.091,31.082355476145977,0.018577777777777745,0.0,140902.4,2.798128128051758,173373.8,203911.55555555553,5.0,38.781481481481414,12.849055205244575
2020-08-16 11:02:52.091,31.62903232760775,0.017422222222222197,0.0,140902.4,2.9501914978027344,184083.1111111111,212634.9111111111,1.0,38.914814814814626,13.30913428398928
2020-08-16 11:03:07.091,30.95707192524025,0.016711111111111166,0.0,138171.73333333334,2.9501914978027344,188403.44444444444,218023.13333333333,1.0,38.914814814814626,13.30913428398928
2020-08-16 11:03:22.091,21.391234916176003,0.018044444444444387,0.0,135350.04444444444,3.1331539154052734,25365.11111111111,59368.333333333336,5.0,38.907407407407476,13.075780477300206
2020-08-16 11:03:37.091,30.737054312726702,0.01795555555555555,0.0,132437.33333333334,3.1331539154052734,14700.02222222222,49397.24444444444,1.0,38.907407407407476,13.075780477300206
2020-08-16 11:03:52.091,31.137675013161086,0.018488888888888902,0.0,143997.15555555554,3.7090301513671875,10579.333333333334,45165.333333333336,1.0,38.95925925925911,13.169608527887355
2020-08-16 11:04:07.091,31.006024767790436,0.01715555555555568,0.0,148730.3111111111,3.7090301513671875,14064.244444444445,50067.4,5.0,38.95925925925911,13.169608527887355
2020-08-16 11:04:22.091,31.006024767790436,0.01617777777777781,0.0,130798.93333333333,3.7233829498291016,15404.733333333334,47693.75555555555,5.0,38.92962962962967,13.081282487574764
2020-08-16 11:04:37.091,31.148458867461592,0.01786666666666655,0.0,138717.86666666667,3.7450313568115234,15951.066666666668,51668.46666666667,1.0,38.92962962962967,13.081282487574764
2020-08-16 11:04:52.091,31.148458867461592,0.018577777777777745,0.0,138080.7111111111,3.6126136779785156,12298.755555555554,47466.066666666666,5.0,39.03333333333312,13.603646934857828
2020-08-16 11:05:07.091,31.598992766461464,0.020977777777777675,0.0,168209.06666666668,3.6126136779785156,12323.266666666666,53772.666666666664,1.0,39.03333333333312,13.603646934857828
2020-08-16 11:05:22.091,31.598992766461464,0.018311111111111066,0.0,139628.0888888889,3.589010238647461,11568.933333333332,46768.84444444444,1.0,39.08888888888888,12.833234884900232
2020-08-16 11:05:37.091,30.576279045014772,0.018044444444444387,0.0,139992.17777777778,3.589010238647461,11499.71111111111,47025.933333333334,5.0,39.08888888888888,12.833234884900232
2020-08-16 11:05:52.091,30.576279045014772,0.016888888888888842,0.0,136715.37777777776,3.773832321166992,10098.377777777778,44947.666666666664,1.0,39.01111111111108,13.291060914927163
2020-08-16 11:06:07.091,30.92716196898142,0.017244444444444517,0.0,136897.42222222223,3.773832321166992,10186.888888888887,46540.88888888888,1.0,39.01111111111108,13.291060914927163
2020-08-16 11:06:22.091,30.92716196898142,0.01626666666666665,0.0,138171.73333333334,4.499053955078125,10028.22222222222,45471.62222222222,5.0,38.918518518518574,13.271599798466424
2020-08-16 11:06:37.091,31.774860784705655,0.016000000000000132,0.0,128159.28888888888,4.499053955078125,9988.977777777776,43618.82222222222,1.0,38.918518518518574,13.271599798466424
2020-08-16 11:06:52.091,31.774860784705655,0.01635555555555549,0.0,141357.5111111111,3.298807144165039,9969.0,44902.62222222222,1.0,38.84074074074087,13.332154564366503
2020-08-16 11:07:07.091,30.21381768244929,0.01777777777777787,0.0,139810.13333333333,3.298807144165039,10070.02222222222,46308.86666666667,5.0,38.84074074074087,13.332154564366503
2020-08-16 11:07:22.091,30.21381768244929,0.018666666666666585,0.0,145999.64444444442,4.76994514465332,10051.822222222221,46754.0,1.0,38.951851851852055,13.024923616750536
2020-08-16 11:07:37.091,31.15334993124565,0.017333333333333357,0.0,139719.1111111111,4.76994514465332,9934.755555555554,45730.0,1.0,38.951851851852055,13.024923616750536
2020-08-16 11:07:52.091,31.15334993124565,0.01644444444444433,0.0,138171.73333333334,4.847526550292969,9974.91111111111,44241.31111111111,5.0,38.837037037037,13.782176556081158
2020-08-16 11:08:22.091,29.557426619229133,0.01706666666666668,0.0,129706.66666666667,3.524303436279297,10085.422222222222,45644.933333333334,1.0,38.837037037037,13.782176556081158
2020-08-16 11:08:37.091,19.277727244178536,0.018400000000000066,0.0,132255.28888888887,5.154085159301758,10097.555555555555,44389.57777777778,1.0,38.95925925925919,13.310522031387906
2020-08-16 11:08:52.091,30.353048905731544,0.012711111111111171,0.0,94299.02222222222,5.154085159301758,9296.088888888888,34061.15555555555,1.0,38.95925925925919,13.310522031387906
2020-08-16 11:09:07.091,31.09518252551527,0.01537777777777778,0.0,112412.44444444444,4.970884323120117,9345.822222222221,36403.933333333334,5.0,38.737037037037084,13.55683903142415
2020-08-16 11:09:22.091,31.675507803175034,0.01786666666666671,0.0,128341.33333333333,4.970884323120117,10624.22222222222,41063.177777777775,1.0,38.737037037037084,13.55683903142415
2020-08-16 11:09:37.091,25.22945393691578,0.01902222222222226,0.0,144816.35555555552,4.302883148193359,11976.888888888887,46459.688888888886,1.0,39.18148148148147,13.291338464406891
2020-08-16 11:09:52.091,25.22945393691578,0.011466666666666627,0.0,99396.26666666666,4.2812347412109375,10916.177777777777,35789.15555555555,1.0,39.18148148148147,13.291338464406891
