Time,cpu,mem,replica,responsetime
2020-07-17 09:41:10.384,1.2486872138605247,39464960.0,1.0,
2020-07-17 09:41:25.384,0.7866108333502899,39464960.0,1.0,
2020-07-17 09:41:40.384,0.35652914580937506,39464960.0,1.0,
