Time,replica
2020-07-28 13:24:41.674,1.0
2020-07-28 13:24:56.674,1.0
2020-07-28 13:25:11.674,1.0
2020-07-28 13:25:26.674,1.0
2020-07-28 13:25:41.674,1.0
2020-07-28 13:25:56.674,1.0
2020-07-28 13:26:11.674,1.0
2020-07-28 13:26:26.674,1.0
2020-07-28 13:26:41.674,1.0
2020-07-28 13:26:56.674,1.0
2020-07-28 13:27:11.674,1.0
2020-07-28 13:27:26.674,1.0
2020-07-28 13:27:41.674,1.0
