Time,replica
2020-07-28 20:26:28.126,1.0
2020-07-28 20:26:43.126,1.0
2020-07-28 20:26:58.126,1.0
2020-07-28 20:27:13.126,1.0
2020-07-28 20:27:28.126,1.0
