Time,replica
2020-07-28 19:42:23.676,1.0
2020-07-28 19:42:38.676,1.0
2020-07-28 19:42:53.676,1.0
2020-07-28 19:43:08.676,1.0
2020-07-28 19:43:23.676,1.0
2020-07-28 19:43:38.676,1.0
2020-07-28 19:43:53.676,1.0
2020-07-28 19:44:08.676,1.0
2020-07-28 19:44:23.676,1.0
2020-07-28 19:44:38.676,1.0
2020-07-28 19:44:53.676,1.0
2020-07-28 19:45:08.676,1.0
2020-07-28 19:45:23.676,1.0
