Time,cpu,mem,replica,requests,responsetime,totalcpu,totalmemory
2020-07-23 09:58:46.059,0.15684237134715556,39976960.0,5.0,358.0,0.547862,2.0,8362713088.0
2020-07-23 09:59:01.059,0.3258574857826667,30126080.0,9.0,379.0,0.491244,2.0,8362713088.0
2020-07-23 09:59:16.059,0.5085383152708741,37433344.0,9.0,420.0,0.478755,2.0,8362713088.0
2020-07-23 09:59:31.059,0.684449884151198,28434432.0,9.0,449.0,0.475929,2.0,8362713088.0
