Time,replica
2020-07-28 15:04:47.862,1.0
2020-07-28 15:05:02.862,1.0
2020-07-28 15:05:17.862,1.0
2020-07-28 15:05:32.862,1.0
2020-07-28 15:05:47.862,1.0
2020-07-28 15:06:02.862,1.0
2020-07-28 15:06:17.862,1.0
2020-07-28 15:06:32.862,1.0
2020-07-28 15:06:47.862,1.0
2020-07-28 15:07:02.862,1.0
2020-07-28 15:07:17.862,1.0
2020-07-28 15:07:32.862,1.0
