Time,cpu,diskio,diskioRead,diskioWritten,mem,networkReceived,networkTransmitted,replica,requests,responsetime,totalcpuUtilization,totalmemoryUtilization
2020-09-02 14:23:11.006,0.16750445752545687,0.012711111111111171,0.0,536940.0888888888,0.06856918334960938,154743.88888888888,85920.57777777777,1.0,15.0,0.102629304,8.070370370370384,12.52002846025018
2020-09-02 14:23:26.006,0.22487855390581232,0.007999999999999986,0.0,470584.8888888889,0.06856918334960938,153746.2,98807.4,1.0,175.0,0.102592801,8.070370370370384,12.52002846025018
2020-09-02 14:23:41.006,0.6736474871922373,0.0001777777777777582,0.0,24940.088888888888,0.07777214050292969,22575.733333333334,60978.22222222222,1.0,481.0,0.099393377,6.900000000000006,12.455473716554062
2020-09-02 14:23:56.006,0.7695127171691365,0.0001777777777777582,0.0,42871.46666666667,0.07777214050292969,22993.711111111108,63217.73333333333,1.0,929.0,0.105167569,6.900000000000006,12.455473716554062
2020-09-02 14:24:11.006,1.289067772695205,0.0,0.0,34133.333333333336,0.07996559143066406,26542.533333333333,66053.28888888888,1.0,1507.0,0.105751394,7.7925925925926,12.514657061495496
2020-09-02 14:24:26.006,1.56270545527406,0.0,0.0,35498.666666666664,0.08230209350585938,27592.866666666665,71110.57777777777,1.0,2119.0,0.10626456299999999,7.7925925925926,12.514657061495496
2020-09-02 14:24:41.006,1.8566635129023192,8.888888888891856e-05,0.0,43053.51111111111,0.08230209350585938,31756.688888888886,75888.35555555555,1.0,2755.0,0.106078144,8.551851851851884,12.54020794007021
2020-09-02 14:24:56.006,1.331305099730667,8.888888888891856e-05,0.0,49516.08888888888,0.08230209350585938,33049.8,81948.26666666666,1.0,3422.0,0.10283183,8.551851851851884,12.54020794007021
2020-09-02 14:25:11.006,2.4399348563313565,8.888888888891856e-05,0.0,47968.71111111111,0.0850677490234375,36982.35555555555,86853.1111111111,1.0,4122.0,0.102491763,9.47037037037035,12.544305876506154
2020-09-02 14:25:26.006,1.9489440274294785,0.0,0.0,23847.82222222222,0.08578300476074219,38124.11111111111,92648.2,1.0,4841.0,0.10674587699999999,9.47037037037035,12.544305876506154
